,tweetId,createdAt,text,retweetCount,likeCount,isQuote,place,hashtags,userMentions,source,sourceUrl,userId,userName,userScreenName,userCreatedAt,userFollowersCount,userDescription,userVerified,userProtected,userLocation,userFriendsCount,userStatusesCount,userListedCount,rawData
0,1331003552676925440,2020-11-23 22:35:50,"#TrumpTheFool can’t do the math. He’s already lost MI and GA, and all of AZ counties have certified their counts, s… https://t.co/OAezfMo04j",961,5832,False,,"{'text': 'TrumpTheFool', 'indices': [0, 13]}",,Twitter for iPad,http://twitter.com/#!/download/ipad,237845487,George Takei,GeorgeTakei,2011-01-13 19:33:56,3194007,Sulu from Star Trek. King of the Internet (according to Taco Bell). NYT Bestselling Author. Resistance Fighter. Husband.,True,False,"Broadway - New York, NY",920,65893,21399,"Status(_api=<tweepy.api.API object at 0x000002633B689630>, _json={'created_at': 'Mon Nov 23 22:35:50 +0000 2020', 'id': 1331003552676925440, 'id_str': '1331003552676925440', 'text': '#TrumpTheFool can’t do the math. He’s already lost MI and GA, and all of AZ counties have certified their counts, s… https://t.co/OAezfMo04j', 'truncated': True, 'entities': {'hashtags': [{'text': 'TrumpTheFool', 'indices': [0, 13]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OAezfMo04j', 'expanded_url': 'https://twitter.com/i/web/status/1331003552676925440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'result_type': 'popular', 'iso_language_code': 'en'}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 237845487, 'id_str': '237845487', 'name': 'George Takei', 'screen_name': 'GeorgeTakei', 'location': 'Broadway - New York, NY', 'description': 'Sulu from Star Trek. King of the Internet (according to Taco Bell). NYT Bestselling Author. Resistance Fighter. Husband.', 'url': 'https://t.co/FESrB1JExy', 'entities': {'url': {'urls': [{'url': 'https://t.co/FESrB1JExy', 'expanded_url': 'https://linktr.ee/georgetakei', 'display_url': 'linktr.ee/georgetakei', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3194007, 'friends_count': 920, 'listed_count': 21399, 'created_at': 'Thu Jan 13 19:33:56 +0000 2011', 'favourites_count': 13877, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 65893, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278027147437903873/4qgIsTls_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278027147437903873/4qgIsTls_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/237845487/1595867140', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 961, 'favorite_count': 5832, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2020, 11, 23, 22, 35, 50), id=1331003552676925440, id_str='1331003552676925440', text='#TrumpTheFool can’t do the math. He’s already lost MI and GA, and all of AZ counties have certified their counts, s… https://t.co/OAezfMo04j', truncated=True, entities={'hashtags': [{'text': 'TrumpTheFool', 'indices': [0, 13]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OAezfMo04j', 'expanded_url': 'https://twitter.com/i/web/status/1331003552676925440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, metadata={'result_type': 'popular', 'iso_language_code': 'en'}, source='Twitter for iPad', source_url='http://twitter.com/#!/download/ipad', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, author=User(_api=<tweepy.api.API object at 0x000002633B689630>, _json={'id': 237845487, 'id_str': '237845487', 'name': 'George Takei', 'screen_name': 'GeorgeTakei', 'location': 'Broadway - New York, NY', 'description': 'Sulu from Star Trek. King of the Internet (according to Taco Bell). NYT Bestselling Author. Resistance Fighter. Husband.', 'url': 'https://t.co/FESrB1JExy', 'entities': {'url': {'urls': [{'url': 'https://t.co/FESrB1JExy', 'expanded_url': 'https://linktr.ee/georgetakei', 'display_url': 'linktr.ee/georgetakei', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3194007, 'friends_count': 920, 'listed_count': 21399, 'created_at': 'Thu Jan 13 19:33:56 +0000 2011', 'favourites_count': 13877, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 65893, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278027147437903873/4qgIsTls_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278027147437903873/4qgIsTls_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/237845487/1595867140', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, id=237845487, id_str='237845487', name='George Takei', screen_name='GeorgeTakei', location='Broadway - New York, NY', description='Sulu from Star Trek. King of the Internet (according to Taco Bell). NYT Bestselling Author. Resistance Fighter. Husband.', url='https://t.co/FESrB1JExy', entities={'url': {'urls': [{'url': 'https://t.co/FESrB1JExy', 'expanded_url': 'https://linktr.ee/georgetakei', 'display_url': 'linktr.ee/georgetakei', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=3194007, friends_count=920, listed_count=21399, created_at=datetime.datetime(2011, 1, 13, 19, 33, 56), favourites_count=13877, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=65893, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='022330', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1278027147437903873/4qgIsTls_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1278027147437903873/4qgIsTls_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/237845487/1595867140', profile_link_color='ABB8C2', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=None, notifications=None, translator_type='none'), user=User(_api=<tweepy.api.API object at 0x000002633B689630>, _json={'id': 237845487, 'id_str': '237845487', 'name': 'George Takei', 'screen_name': 'GeorgeTakei', 'location': 'Broadway - New York, NY', 'description': 'Sulu from Star Trek. King of the Internet (according to Taco Bell). NYT Bestselling Author. Resistance Fighter. Husband.', 'url': 'https://t.co/FESrB1JExy', 'entities': {'url': {'urls': [{'url': 'https://t.co/FESrB1JExy', 'expanded_url': 'https://linktr.ee/georgetakei', 'display_url': 'linktr.ee/georgetakei', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3194007, 'friends_count': 920, 'listed_count': 21399, 'created_at': 'Thu Jan 13 19:33:56 +0000 2011', 'favourites_count': 13877, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 65893, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278027147437903873/4qgIsTls_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278027147437903873/4qgIsTls_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/237845487/1595867140', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, id=237845487, id_str='237845487', name='George Takei', screen_name='GeorgeTakei', location='Broadway - New York, NY', description='Sulu from Star Trek. King of the Internet (according to Taco Bell). NYT Bestselling Author. Resistance Fighter. Husband.', url='https://t.co/FESrB1JExy', entities={'url': {'urls': [{'url': 'https://t.co/FESrB1JExy', 'expanded_url': 'https://linktr.ee/georgetakei', 'display_url': 'linktr.ee/georgetakei', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=3194007, friends_count=920, listed_count=21399, created_at=datetime.datetime(2011, 1, 13, 19, 33, 56), favourites_count=13877, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=65893, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='022330', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1278027147437903873/4qgIsTls_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1278027147437903873/4qgIsTls_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/237845487/1595867140', profile_link_color='ABB8C2', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=None, notifications=None, translator_type='none'), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=961, favorite_count=5832, favorited=False, retweeted=False, lang='en')"
