,Unnamed: 0,tweetId,createdAt,text,retweetCount,likeCount,isQuote,place,geo,hashtags,userMentions,source,sourceUrl,userId,userName,userScreenName,userCreatedAt,userFollowersCount,userDescription,userVerified,userProtected,userLocation,userFriendsCount,userStatusesCount,userListedCount,rawData,userOnTwitter(Months)
0,0.0,1336296160995078144,2020-12-08 13:06:46,"RT @rogival: URGENTE  !!

APARECE IMPRESIONANTE MONOLITO REFLECTANTE, EN UNA ISLA DEL REINO UNIDO  !!

¿ QUÉ TÍTULO LE PONDRÍA USTED A ESTE…",65,0,False,,,,"{'screen_name': 'rogival', 'name': 'Rodrigo Giraldo V.', 'id': 296076885, 'id_str': '296076885', 'indices': [3, 11]}",Twitter for Android,http://twitter.com/download/android,939898305076649984,Blueberry velvet,BlueberryVelve8,2017-12-10 16:43:13,44,日々学んだ事をゆる～くつぶやきます(๑´ڡ`๑),False,False,,127,1476,0,"Status(_api=<tweepy.api.API object at 0x00000162B0A21EF0>, _json={'created_at': 'Tue Dec 08 13:06:46 +0000 2020', 'id': 1336296160995078144, 'id_str': '1336296160995078144', 'text': 'RT @rogival: URGENTE  !!\n\nAPARECE IMPRESIONANTE MONOLITO REFLECTANTE, EN UNA ISLA DEL REINO UNIDO  !!\n\n¿ QUÉ TÍTULO LE PONDRÍA USTED A ESTE…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rogival', 'name': 'Rodrigo Giraldo V.', 'id': 296076885, 'id_str': '296076885', 'indices': [3, 11]}], 'urls': []}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 939898305076649984, 'id_str': '939898305076649984', 'name': 'Blueberry velvet', 'screen_name': 'BlueberryVelve8', 'location': '', 'description': '日々学んだ事をゆる～くつぶやきます(๑´ڡ`๑)', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 44, 'friends_count': 127, 'listed_count': 0, 'created_at': 'Sun Dec 10 16:43:13 +0000 2017', 'favourites_count': 1171, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1476, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/946980086099492864/j2iWgDiK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/946980086099492864/j2iWgDiK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939898305076649984/1518855237', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Mon Dec 07 17:05:00 +0000 2020', 'id': 1335993725374275587, 'id_str': '1335993725374275587', 'text': 'URGENTE  !!\n\nAPARECE IMPRESIONANTE MONOLITO REFLECTANTE, EN UNA ISLA DEL REINO UNIDO  !!\n\n¿ QUÉ TÍTULO LE PONDRÍA U… https://t.co/Ibu8r73gKN', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Ibu8r73gKN', 'expanded_url': 'https://twitter.com/i/web/status/1335993725374275587', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 296076885, 'id_str': '296076885', 'name': 'Rodrigo Giraldo V.', 'screen_name': 'rogival', 'location': '', 'description': '#ufo #aliens #alien #ufos #area #ovni #ufosighting #ufologia \n#ufology #extraterrestrial', 'url': 'https://t.co/enWxOCXrvz', 'entities': {'url': {'urls': [{'url': 'https://t.co/enWxOCXrvz', 'expanded_url': 'https://bit.ly/2UmNz52', 'display_url': 'bit.ly/2UmNz52', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 10717, 'friends_count': 3947, 'listed_count': 44, 'created_at': 'Tue May 10 04:52:19 +0000 2011', 'favourites_count': 2711, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21091, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/296076885/1592652440', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 65, 'favorite_count': 242, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}, 'is_quote_status': False, 'retweet_count': 65, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'es'}, created_at=datetime.datetime(2020, 12, 8, 13, 6, 46), id=1336296160995078144, id_str='1336296160995078144', text='RT @rogival: URGENTE  !!\n\nAPARECE IMPRESIONANTE MONOLITO REFLECTANTE, EN UNA ISLA DEL REINO UNIDO  !!\n\n¿ QUÉ TÍTULO LE PONDRÍA USTED A ESTE…', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rogival', 'name': 'Rodrigo Giraldo V.', 'id': 296076885, 'id_str': '296076885', 'indices': [3, 11]}], 'urls': []}, metadata={'iso_language_code': 'es', 'result_type': 'recent'}, source='Twitter for Android', source_url='http://twitter.com/download/android', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, author=User(_api=<tweepy.api.API object at 0x00000162B0A21EF0>, _json={'id': 939898305076649984, 'id_str': '939898305076649984', 'name': 'Blueberry velvet', 'screen_name': 'BlueberryVelve8', 'location': '', 'description': '日々学んだ事をゆる～くつぶやきます(๑´ڡ`๑)', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 44, 'friends_count': 127, 'listed_count': 0, 'created_at': 'Sun Dec 10 16:43:13 +0000 2017', 'favourites_count': 1171, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1476, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/946980086099492864/j2iWgDiK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/946980086099492864/j2iWgDiK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939898305076649984/1518855237', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, id=939898305076649984, id_str='939898305076649984', name='Blueberry velvet', screen_name='BlueberryVelve8', location='', description='日々学んだ事をゆる～くつぶやきます(๑´ڡ`๑)', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=44, friends_count=127, listed_count=0, created_at=datetime.datetime(2017, 12, 10, 16, 43, 13), favourites_count=1171, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1476, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/946980086099492864/j2iWgDiK_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/946980086099492864/j2iWgDiK_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/939898305076649984/1518855237', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=None, notifications=None, translator_type='none'), user=User(_api=<tweepy.api.API object at 0x00000162B0A21EF0>, _json={'id': 939898305076649984, 'id_str': '939898305076649984', 'name': 'Blueberry velvet', 'screen_name': 'BlueberryVelve8', 'location': '', 'description': '日々学んだ事をゆる～くつぶやきます(๑´ڡ`๑)', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 44, 'friends_count': 127, 'listed_count': 0, 'created_at': 'Sun Dec 10 16:43:13 +0000 2017', 'favourites_count': 1171, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1476, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/946980086099492864/j2iWgDiK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/946980086099492864/j2iWgDiK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/939898305076649984/1518855237', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, id=939898305076649984, id_str='939898305076649984', name='Blueberry velvet', screen_name='BlueberryVelve8', location='', description='日々学んだ事をゆる～くつぶやきます(๑´ڡ`๑)', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=44, friends_count=127, listed_count=0, created_at=datetime.datetime(2017, 12, 10, 16, 43, 13), favourites_count=1171, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1476, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/946980086099492864/j2iWgDiK_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/946980086099492864/j2iWgDiK_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/939898305076649984/1518855237', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=None, notifications=None, translator_type='none'), geo=None, coordinates=None, place=None, contributors=None, retweeted_status=Status(_api=<tweepy.api.API object at 0x00000162B0A21EF0>, _json={'created_at': 'Mon Dec 07 17:05:00 +0000 2020', 'id': 1335993725374275587, 'id_str': '1335993725374275587', 'text': 'URGENTE  !!\n\nAPARECE IMPRESIONANTE MONOLITO REFLECTANTE, EN UNA ISLA DEL REINO UNIDO  !!\n\n¿ QUÉ TÍTULO LE PONDRÍA U… https://t.co/Ibu8r73gKN', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Ibu8r73gKN', 'expanded_url': 'https://twitter.com/i/web/status/1335993725374275587', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 296076885, 'id_str': '296076885', 'name': 'Rodrigo Giraldo V.', 'screen_name': 'rogival', 'location': '', 'description': '#ufo #aliens #alien #ufos #area #ovni #ufosighting #ufologia \n#ufology #extraterrestrial', 'url': 'https://t.co/enWxOCXrvz', 'entities': {'url': {'urls': [{'url': 'https://t.co/enWxOCXrvz', 'expanded_url': 'https://bit.ly/2UmNz52', 'display_url': 'bit.ly/2UmNz52', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 10717, 'friends_count': 3947, 'listed_count': 44, 'created_at': 'Tue May 10 04:52:19 +0000 2011', 'favourites_count': 2711, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21091, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/296076885/1592652440', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 65, 'favorite_count': 242, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}, created_at=datetime.datetime(2020, 12, 7, 17, 5), id=1335993725374275587, id_str='1335993725374275587', text='URGENTE  !!\n\nAPARECE IMPRESIONANTE MONOLITO REFLECTANTE, EN UNA ISLA DEL REINO UNIDO  !!\n\n¿ QUÉ TÍTULO LE PONDRÍA U… https://t.co/Ibu8r73gKN', truncated=True, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Ibu8r73gKN', 'expanded_url': 'https://twitter.com/i/web/status/1335993725374275587', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, metadata={'iso_language_code': 'es', 'result_type': 'recent'}, source='Twitter Web App', source_url='https://mobile.twitter.com', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, author=User(_api=<tweepy.api.API object at 0x00000162B0A21EF0>, _json={'id': 296076885, 'id_str': '296076885', 'name': 'Rodrigo Giraldo V.', 'screen_name': 'rogival', 'location': '', 'description': '#ufo #aliens #alien #ufos #area #ovni #ufosighting #ufologia \n#ufology #extraterrestrial', 'url': 'https://t.co/enWxOCXrvz', 'entities': {'url': {'urls': [{'url': 'https://t.co/enWxOCXrvz', 'expanded_url': 'https://bit.ly/2UmNz52', 'display_url': 'bit.ly/2UmNz52', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 10717, 'friends_count': 3947, 'listed_count': 44, 'created_at': 'Tue May 10 04:52:19 +0000 2011', 'favourites_count': 2711, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21091, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/296076885/1592652440', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, id=296076885, id_str='296076885', name='Rodrigo Giraldo V.', screen_name='rogival', location='', description='#ufo #aliens #alien #ufos #area #ovni #ufosighting #ufologia \n#ufology #extraterrestrial', url='https://t.co/enWxOCXrvz', entities={'url': {'urls': [{'url': 'https://t.co/enWxOCXrvz', 'expanded_url': 'https://bit.ly/2UmNz52', 'display_url': 'bit.ly/2UmNz52', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=10717, friends_count=3947, listed_count=44, created_at=datetime.datetime(2011, 5, 10, 4, 52, 19), favourites_count=2711, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=21091, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/296076885/1592652440', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=None, notifications=None, translator_type='none'), user=User(_api=<tweepy.api.API object at 0x00000162B0A21EF0>, _json={'id': 296076885, 'id_str': '296076885', 'name': 'Rodrigo Giraldo V.', 'screen_name': 'rogival', 'location': '', 'description': '#ufo #aliens #alien #ufos #area #ovni #ufosighting #ufologia \n#ufology #extraterrestrial', 'url': 'https://t.co/enWxOCXrvz', 'entities': {'url': {'urls': [{'url': 'https://t.co/enWxOCXrvz', 'expanded_url': 'https://bit.ly/2UmNz52', 'display_url': 'bit.ly/2UmNz52', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 10717, 'friends_count': 3947, 'listed_count': 44, 'created_at': 'Tue May 10 04:52:19 +0000 2011', 'favourites_count': 2711, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21091, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/296076885/1592652440', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, id=296076885, id_str='296076885', name='Rodrigo Giraldo V.', screen_name='rogival', location='', description='#ufo #aliens #alien #ufos #area #ovni #ufosighting #ufologia \n#ufology #extraterrestrial', url='https://t.co/enWxOCXrvz', entities={'url': {'urls': [{'url': 'https://t.co/enWxOCXrvz', 'expanded_url': 'https://bit.ly/2UmNz52', 'display_url': 'bit.ly/2UmNz52', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=10717, friends_count=3947, listed_count=44, created_at=datetime.datetime(2011, 5, 10, 4, 52, 19), favourites_count=2711, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=21091, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1274116458113630208/ftTqA5bF_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/296076885/1592652440', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=None, notifications=None, translator_type='none'), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=65, favorite_count=242, favorited=False, retweeted=False, possibly_sensitive=False, lang='es'), is_quote_status=False, retweet_count=65, favorite_count=0, favorited=False, retweeted=False, lang='es')",35
