,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,tweetId,createdAt,text,retweetCount,likeCount,isQuote,place,geo,hashtags,userMentions,source,sourceUrl,userId,userName,userScreenName,userCreatedAt,userFollowersCount,userDescription,userVerified,userProtected,userLocation,userFriendsCount,userStatusesCount,userListedCount,rawData,userOnTwitter(Months),userLatLng
0,0,0,0.0,1331724391626006535,2020-11-25 22:20:11,Nothing says “law and order” like pardoning a guy who twice pleaded guilty to lying to the FBI,828,3248,False,,,,,Twitter Web App,https://mobile.twitter.com,22187085,Citizens for Ethics,CREWcrew,2009-02-27 20:40:27,379826,CREW uses high-impact legal actions to target government officials who sacrifice the common good to special interests.,True,False,"Washington, D.C.",1513,70622,3471,"Status(_api=<tweepy.api.API object at 0x0000016B50B40518>, _json={'created_at': 'Wed Nov 25 22:20:11 +0000 2020', 'id': 1331724391626006535, 'id_str': '1331724391626006535', 'text': 'Nothing says “law and order” like pardoning a guy who twice pleaded guilty to lying to the FBI', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'result_type': 'popular', 'iso_language_code': 'en'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 22187085, 'id_str': '22187085', 'name': 'Citizens for Ethics', 'screen_name': 'CREWcrew', 'location': 'Washington, D.C.', 'description': 'CREW uses high-impact legal actions to target government officials who sacrifice the common good to special interests.', 'url': 'http://t.co/VSJXQLgpKY', 'entities': {'url': {'urls': [{'url': 'http://t.co/VSJXQLgpKY', 'expanded_url': 'http://www.citizensforethics.org', 'display_url': 'citizensforethics.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 379826, 'friends_count': 1513, 'listed_count': 3471, 'created_at': 'Fri Feb 27 20:40:27 +0000 2009', 'favourites_count': 1548, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 70622, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '003366', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1314282774493356032/U05fnjcs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1314282774493356032/U05fnjcs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/22187085/1602184450', 'profile_link_color': '003386', 'profile_sidebar_border_color': 'CCCCCC', 'profile_sidebar_fill_color': 'BED2EB', 'profile_text_color': '003399', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 828, 'favorite_count': 3248, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2020, 11, 25, 22, 20, 11), id=1331724391626006535, id_str='1331724391626006535', text='Nothing says “law and order” like pardoning a guy who twice pleaded guilty to lying to the FBI', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, metadata={'result_type': 'popular', 'iso_language_code': 'en'}, source='Twitter Web App', source_url='https://mobile.twitter.com', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, author=User(_api=<tweepy.api.API object at 0x0000016B50B40518>, _json={'id': 22187085, 'id_str': '22187085', 'name': 'Citizens for Ethics', 'screen_name': 'CREWcrew', 'location': 'Washington, D.C.', 'description': 'CREW uses high-impact legal actions to target government officials who sacrifice the common good to special interests.', 'url': 'http://t.co/VSJXQLgpKY', 'entities': {'url': {'urls': [{'url': 'http://t.co/VSJXQLgpKY', 'expanded_url': 'http://www.citizensforethics.org', 'display_url': 'citizensforethics.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 379826, 'friends_count': 1513, 'listed_count': 3471, 'created_at': 'Fri Feb 27 20:40:27 +0000 2009', 'favourites_count': 1548, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 70622, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '003366', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1314282774493356032/U05fnjcs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1314282774493356032/U05fnjcs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/22187085/1602184450', 'profile_link_color': '003386', 'profile_sidebar_border_color': 'CCCCCC', 'profile_sidebar_fill_color': 'BED2EB', 'profile_text_color': '003399', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, id=22187085, id_str='22187085', name='Citizens for Ethics', screen_name='CREWcrew', location='Washington, D.C.', description='CREW uses high-impact legal actions to target government officials who sacrifice the common good to special interests.', url='http://t.co/VSJXQLgpKY', entities={'url': {'urls': [{'url': 'http://t.co/VSJXQLgpKY', 'expanded_url': 'http://www.citizensforethics.org', 'display_url': 'citizensforethics.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, protected=False, followers_count=379826, friends_count=1513, listed_count=3471, created_at=datetime.datetime(2009, 2, 27, 20, 40, 27), favourites_count=1548, utc_offset=None, time_zone=None, geo_enabled=False, verified=True, statuses_count=70622, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='003366', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1314282774493356032/U05fnjcs_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1314282774493356032/U05fnjcs_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/22187085/1602184450', profile_link_color='003386', profile_sidebar_border_color='CCCCCC', profile_sidebar_fill_color='BED2EB', profile_text_color='003399', profile_use_background_image=False, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=None, notifications=None, translator_type='none'), user=User(_api=<tweepy.api.API object at 0x0000016B50B40518>, _json={'id': 22187085, 'id_str': '22187085', 'name': 'Citizens for Ethics', 'screen_name': 'CREWcrew', 'location': 'Washington, D.C.', 'description': 'CREW uses high-impact legal actions to target government officials who sacrifice the common good to special interests.', 'url': 'http://t.co/VSJXQLgpKY', 'entities': {'url': {'urls': [{'url': 'http://t.co/VSJXQLgpKY', 'expanded_url': 'http://www.citizensforethics.org', 'display_url': 'citizensforethics.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 379826, 'friends_count': 1513, 'listed_count': 3471, 'created_at': 'Fri Feb 27 20:40:27 +0000 2009', 'favourites_count': 1548, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 70622, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '003366', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1314282774493356032/U05fnjcs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1314282774493356032/U05fnjcs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/22187085/1602184450', 'profile_link_color': '003386', 'profile_sidebar_border_color': 'CCCCCC', 'profile_sidebar_fill_color': 'BED2EB', 'profile_text_color': '003399', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, id=22187085, id_str='22187085', name='Citizens for Ethics', screen_name='CREWcrew', location='Washington, D.C.', description='CREW uses high-impact legal actions to target government officials who sacrifice the common good to special interests.', url='http://t.co/VSJXQLgpKY', entities={'url': {'urls': [{'url': 'http://t.co/VSJXQLgpKY', 'expanded_url': 'http://www.citizensforethics.org', 'display_url': 'citizensforethics.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}, protected=False, followers_count=379826, friends_count=1513, listed_count=3471, created_at=datetime.datetime(2009, 2, 27, 20, 40, 27), favourites_count=1548, utc_offset=None, time_zone=None, geo_enabled=False, verified=True, statuses_count=70622, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='003366', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1314282774493356032/U05fnjcs_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1314282774493356032/U05fnjcs_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/22187085/1602184450', profile_link_color='003386', profile_sidebar_border_color='CCCCCC', profile_sidebar_fill_color='BED2EB', profile_text_color='003399', profile_use_background_image=False, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=None, notifications=None, translator_type='none'), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=828, favorite_count=3248, favorited=False, retweeted=False, lang='en')",141,"(36.29885175, -82.35919331410948, 0.0)"
1,1,1,,1331645465780133888,2020-11-25 17:06:34,"• And other issues which came   
   into discussion were 
   Desecration of Hindu temples,
   rampant corruption, l… https://t.co/5mD1pgxofr",1074,3233,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,2719753171,Pawan Kalyan,PawanKalyan,2014-08-09 17:06:12,4124439,Jai Hind !!,True,False,,251,1977,1158,"Status(_api=<tweepy.api.API object at 0x0000016B50B40518>, _json={'created_at': 'Wed Nov 25 17:06:34 +0000 2020', 'id': 1331645465780133888, 'id_str': '1331645465780133888', 'text': '• And other issues which came   \n   into discussion were \n   Desecration of Hindu temples,\n   rampant corruption, l… https://t.co/5mD1pgxofr', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5mD1pgxofr', 'expanded_url': 'https://twitter.com/i/web/status/1331645465780133888', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'result_type': 'popular', 'iso_language_code': 'en'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1331645463674515457, 'in_reply_to_status_id_str': '1331645463674515457', 'in_reply_to_user_id': 2719753171, 'in_reply_to_user_id_str': '2719753171', 'in_reply_to_screen_name': 'PawanKalyan', 'user': {'id': 2719753171, 'id_str': '2719753171', 'name': 'Pawan Kalyan', 'screen_name': 'PawanKalyan', 'location': '', 'description': 'Jai Hind !!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4124439, 'friends_count': 251, 'listed_count': 1158, 'created_at': 'Sat Aug 09 17:06:12 +0000 2014', 'favourites_count': 61, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1977, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/822297476480860162/0aaEIx6A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/822297476480860162/0aaEIx6A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2719753171/1495895081', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1074, 'favorite_count': 3233, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2020, 11, 25, 17, 6, 34), id=1331645465780133888, id_str='1331645465780133888', text='• And other issues which came   \n   into discussion were \n   Desecration of Hindu temples,\n   rampant corruption, l… https://t.co/5mD1pgxofr', truncated=True, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5mD1pgxofr', 'expanded_url': 'https://twitter.com/i/web/status/1331645465780133888', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, metadata={'result_type': 'popular', 'iso_language_code': 'en'}, source='Twitter for iPhone', source_url='http://twitter.com/download/iphone', in_reply_to_status_id=1331645463674515457, in_reply_to_status_id_str='1331645463674515457', in_reply_to_user_id=2719753171, in_reply_to_user_id_str='2719753171', in_reply_to_screen_name='PawanKalyan', author=User(_api=<tweepy.api.API object at 0x0000016B50B40518>, _json={'id': 2719753171, 'id_str': '2719753171', 'name': 'Pawan Kalyan', 'screen_name': 'PawanKalyan', 'location': '', 'description': 'Jai Hind !!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4124439, 'friends_count': 251, 'listed_count': 1158, 'created_at': 'Sat Aug 09 17:06:12 +0000 2014', 'favourites_count': 61, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1977, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/822297476480860162/0aaEIx6A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/822297476480860162/0aaEIx6A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2719753171/1495895081', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, id=2719753171, id_str='2719753171', name='Pawan Kalyan', screen_name='PawanKalyan', location='', description='Jai Hind !!', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=4124439, friends_count=251, listed_count=1158, created_at=datetime.datetime(2014, 8, 9, 17, 6, 12), favourites_count=61, utc_offset=None, time_zone=None, geo_enabled=False, verified=True, statuses_count=1977, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/822297476480860162/0aaEIx6A_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/822297476480860162/0aaEIx6A_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/2719753171/1495895081', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=None, notifications=None, translator_type='none'), user=User(_api=<tweepy.api.API object at 0x0000016B50B40518>, _json={'id': 2719753171, 'id_str': '2719753171', 'name': 'Pawan Kalyan', 'screen_name': 'PawanKalyan', 'location': '', 'description': 'Jai Hind !!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4124439, 'friends_count': 251, 'listed_count': 1158, 'created_at': 'Sat Aug 09 17:06:12 +0000 2014', 'favourites_count': 61, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1977, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/822297476480860162/0aaEIx6A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/822297476480860162/0aaEIx6A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2719753171/1495895081', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, id=2719753171, id_str='2719753171', name='Pawan Kalyan', screen_name='PawanKalyan', location='', description='Jai Hind !!', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=4124439, friends_count=251, listed_count=1158, created_at=datetime.datetime(2014, 8, 9, 17, 6, 12), favourites_count=61, utc_offset=None, time_zone=None, geo_enabled=False, verified=True, statuses_count=1977, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/822297476480860162/0aaEIx6A_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/822297476480860162/0aaEIx6A_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/2719753171/1495895081', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=None, notifications=None, translator_type='none'), geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=1074, favorite_count=3233, favorited=False, retweeted=False, lang='en')",75,
